Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
117,Slytherin,Sheri,Tuttle,1997-05-11,Right,64893,-519.525635829616,-6.36174519310621,5.19525635829616,-6.945,-628.799812939857,335.23456452573,4.20477378617942,,8.73590321851646,-1.99485287079303,-253.98085,-128.79
118,Hufflepuff,Sharonda,Hansen,2001-04-25,Left,30360,714.114942129755,3.80203637865084,-7.14114942129755,5.747,-484.533107722722,414.257396148165,7.04859464223537,1044.57392467486,8.59968406761906,1.04186702000711,-244.29127,8.27
119,Hufflepuff,Rudy,Sigler,1996-12-13,Left,53747,402.300141795055,3.53012346024701,-4.02300141795055,8.131,-623.521406693478,395.721848450505,5.08669689187408,1064.69332286382,4.27463962736663,0.319691814883435,-242.27829,-47.35
120,Ravenclaw,Ruthie,Hennessey,1999-10-02,Left,55822,-605.169092487669,3.64909947200712,6.05169092487669,5.044,606.1203514615,690.880453917815,4.22192495293667,1041.5330878809,8.99737037817492,0.970028691890517,-230.0022,24.51
121,Slytherin,Antone,Medina,1997-12-21,Left,38267,-483.177112622964,,4.83177112622964,-5.068,-589.654134851081,406.183817614325,5.8849519295901,1067.77280983854,12.9529108523673,-0.358779492103692,-249.85396,-75.77
122,Ravenclaw,Jean,Herron,1998-05-10,Right,25521,-436.248846434147,6.47486313131724,4.36248846434147,4.869,522.171599724445,527.933793789228,4.45956972321941,1046.16395732498,4.75242211950767,0.0599046063849924,-230.4195,12.92
123,Hufflepuff,Eileen,Santoro,1998-11-14,Right,91006,49.8422441065405,4.07105323766236,-0.498422441065405,4.953,-767.512319847308,419.541037040442,2.54608967001475,1078.89724093768,2.6291770181415,-2.32106129799432,-244.26175,-60.98
124,Hufflepuff,Jonathan,Kingsbury,2000-06-06,Right,40304,575.212184378334,4.27406528008882,-5.75212184378334,,0.60057439751775,336.506145835415,8.12161319562849,1018.22050129367,3.74428842546346,-0.125370581711168,-246.37242,-45.07
125,Slytherin,Brooks,Bettencourt,1999-09-26,Left,49342,-526.085980692506,-4.0364624491495,5.26085980692506,-5.764,-627.690007440618,374.522997878551,4.32693328956175,1062.04755526731,9.14267911909683,1.61491539431101,-250.42092,-68.14
126,Hufflepuff,Amanda,Anaya,1999-08-18,Right,44716,362.503231890487,5.23457462938514,-3.62503231890487,3.715,-344.989806602799,480.136053253838,4.28144315564721,1027.48367741087,6.48604047970879,-0.693701789407042,-242.9028,55.66
127,Slytherin,Russ,Blais,1997-09-04,Right,44770,-531.904396754339,-5.15494116459063,5.31904396754339,-5.577,-401.986200184071,399.763608015056,3.87520041380479,1056.42374104271,9.33936922936058,,-250.01667,-61.42
128,Slytherin,Wilbur,Burnside,1999-05-24,Right,45982,-488.978507986864,-4.96373007929138,4.88978507986864,,-617.40402681049,398.499900488106,5.52824323144168,1059.21755336826,9.61742230915793,-0.563219901874062,-247.73032,-83.27
129,Hufflepuff,Valarie,Valentin,1997-09-27,Left,42551,657.100095123139,8.12738676941032,-6.57100095123139,3.919,-294.837863323001,319.10801961262,2.82743525220485,1036.43151006034,-0.68518784770104,0.355683954480272,-245.78322,18.2
130,Slytherin,Oma,Whitlow,2000-04-29,Left,46919,-404.372186541756,-5.0783226424895,4.04372186541756,-4.61,-322.905489354619,456.635923784646,3.96885665250938,1039.13070856847,10.2766486360483,0.0852451376997611,-249.67188,-28.32
131,Gryffindor,Nelson,Doolittle,1998-11-25,Left,32154,429.255452138743,-7.79058201601941,-4.29255452138743,4.299,-362.463076934306,532.348493856954,-3.53017567573705,932.467323157259,1.61269679631944,-0.419707774496517,-253.98387,153.59
132,Slytherin,Angeline,Trice,2000-04-02,Right,57769,-608.914994986473,-9.95341207818705,6.08914994986473,-5.834,-460.62466257073,358.904410560868,9.49424907476906,1048.69523184417,11.617285410849,-0.973717526470004,-252.13077,-180.37
133,Hufflepuff,Luanne,Frasier,2000-10-31,Right,68382,357.735416090405,4.90887229381979,-3.57735416090405,4.831,-416.471873375101,302.892908797776,7.59650695788285,1057.68738307103,1.33933357997168,0.245526275070419,-244.50439,-119.59
134,Ravenclaw,Felton,Staley,1996-12-02,Left,22034,-381.566053532777,5.74518587101093,,5.142,218.153032442765,582.359135390255,4.97730298625583,1050.93409995048,9.09915058576204,1.78838651010364,-230.60911,47.33
135,Ravenclaw,Lloyd,Blair,1997-05-13,Right,,-410.043380064836,5.42450021315799,4.10043380064836,6.28,646.3970505739,615.130905930695,3.38968267028514,1049.40057476499,3.69948069695943,-1.2725034168402,-231.8865,-25.3
136,Ravenclaw,Reginald,Jordan,1999-06-10,Left,72259,-650.25787964279,4.87003112195858,6.5025787964279,4.815,518.02006016126,627.600448806017,4.1081749321706,1030.10635297838,4.37423161827696,-1.30251168288454,-231.32397,-8.05
137,Ravenclaw,Loraine,Cornell,1999-03-03,Right,65257,-567.936769923649,,5.6793676992365,4.552,622.887433164865,579.748074390324,5.62309020046989,1050.19660880597,5.4378362797612,-0.00395032622606971,-231.86231,-55.94
138,Hufflepuff,Ahmed,Nixon,1997-07-29,Left,48503,376.067224621893,5.44026180383297,-3.76067224621893,6.182,-641.078187652068,423.326582862204,2.79027505088231,1057.73549549593,4.20860798701371,-0.390436099373214,-242.6917,22.29
139,Gryffindor,Rashad,Massie,1997-06-29,Left,62442,741.340942724783,-1.35428329205538,-7.41340942724783,7.783,-560.006130689935,597.703964223052,-7.01853198103378,946.552356424546,-1.14951082500442,0.553594843941321,-252.15187,219.3
140,Gryffindor,Dave,Naquin,1997-11-27,Right,56763,444.862489861779,-5.33166507832754,-4.44862489861779,4.547,,629.23697259394,-5.37584646798455,937.631507156575,2.27946062752997,0.417371647103808,-252.95257,196.74
141,Ravenclaw,Ron,Hein,2000-12-12,Right,46540,-596.636193763642,5.42316706161228,5.96636193763642,4.101,455.238543767536,612.304251402382,4.61796226463235,1038.93825732959,6.9347625606291,-1.54835427017942,-230.56534,21.25
142,Gryffindor,Dick,Enos,2001-03-18,Left,47266,469.405960125802,-5.5295843654112,-4.69405960125802,3.981,-520.948596642213,622.385779522559,-4.62283530806777,957.758514994862,5.35164191734306,1.58839603749948,-253.08888,196.78
143,Hufflepuff,Lawerence,Sorensen,1999-09-25,Left,65283,389.202431918231,5.80410809700304,-3.89202431918231,4.397,-449.043691684474,425.218027262919,5.32211476898385,1043.57282903778,4.42241728479998,-0.389486703729938,-243.78056,-13.04
144,Gryffindor,Billy,Le,1997-01-30,Left,22398,599.585211184095,-5.70550405590923,-5.99585211184095,4.66,-569.99677208988,596.599814445475,-3.767260727506,952.401218607206,6.47780937092636,0.411231530590376,-252.61465,217.25
145,Gryffindor,Nilda,Brogan,1997-04-16,Right,64395,597.036626131544,-3.44820066639336,-5.97036626131544,7.359,-95.697364931231,,-4.17435587503311,958.256618099213,1.12688729703541,-1.79107405470145,-250.10574,147.89
146,Slytherin,Esteban,Milne,2001-07-12,Left,42359,-562.681904434425,-6.000505974327,5.62681904434425,-5.214,-529.979041857539,375.728085285858,6.4077415143869,1056.65031879164,10.6231150920063,-0.446105508935785,-249.61248,-97.27
147,Gryffindor,Wilford,Stewart,2001-05-02,Right,35843,489.89425324822,-3.65305545555551,-4.8989425324822,6.509,-349.773327423696,627.385102644948,-4.99057810967379,972.272774795867,4.66138868379971,1.0580512403618,-248.8942,201.19
148,Gryffindor,Scarlett,Reyes,2001-11-01,Right,41153,299.159887936873,-6.18856298738867,-2.99159887936873,5.301,-460.661289481878,565.36822918606,-5.78764586778345,934.339040104109,-0.181509863930822,-1.12872052438745,-252.18504,183.15
149,Gryffindor,Van,Bearden,1997-12-15,Left,51005,703.298589034122,-3.69170648296806,-7.03298589034122,5.396,-718.608467202863,598.589926958521,-6.10092286521443,933.642561244588,1.74454764235818,0.610404363692604,-254.7511,237.12
150,Ravenclaw,Bryon,Small,1997-03-21,Left,38144,-463.748124264757,4.06780053368966,4.63748124264757,4.716,481.949719779535,595.489737994388,4.79371428940726,1051.29269295299,8.06391386324469,0.189348495324075,-231.4406,7.21
151,Gryffindor,Dan,Whitt,2001-10-28,Left,43174,666.102710073176,-3.79876278051835,-6.66102710073175,5.337,-512.122702522545,614.765796555821,-4.73430222818747,965.214770858404,5.1430566337337,-1.02811330221925,-252.364,208.29
152,Gryffindor,Jeff,Ernst,1998-02-23,Left,32262,791.183339144177,-2.60064377183429,-7.91183339144177,8.042,-542.272929041091,536.77964458621,-6.27204818993104,937.860607339343,-1.40488371290407,0.451197396036823,-252.1266,221.15
153,Slytherin,Sammie,Zimmerman,2001-09-30,Right,43554,-504.672159595306,-5.39052417277721,5.04672159595306,-3.555,-477.041209810023,415.617032959454,6.74340760525211,1038.29479731872,10.3537125761646,0.449630684612632,-248.00827,-74.44
154,Slytherin,Renaldo,Cushing,1997-05-13,Left,37115,-611.896614174913,-5.61252822044068,6.11896614174913,-6.691,-713.0879484685,323.451500526762,5.32345324902078,1090.20106846295,11.0931635276458,0.204732188602798,-250.79363,-110.75
155,Hufflepuff,Saundra,Low,1999-09-12,Right,63995,441.156982392476,6.16081608614653,-4.41156982392476,3.586,-463.238086252921,322.221655367118,4.88788293395765,1058.32810013271,1.30007392431468,-0.522939066960477,-245.92806,-57.46
156,Gryffindor,Alberto,Michaels,1999-09-30,Left,39731,660.855885884713,-2.81146311250976,-6.60855885884713,6.503,-601.001253468563,608.688758588544,-5.37652030013754,974.176225251522,4.57910923763788,-0.959917529110484,-250.98261,215.49
157,Hufflepuff,Lauren,Provost,1997-01-21,Right,44378,478.938299138831,3.27059849814495,-4.78938299138831,7.217,-399.892689026516,413.395533766756,7.76177141515939,1043.40733204607,6.38490126598332,-0.727633406652475,-241.89849,-43.13
158,Ravenclaw,Kristal,Woodley,2000-02-25,Left,55003,-379.658498425963,7.91926782407671,3.79658498425963,5.863,753.443192688914,591.097290120862,5.23101857628418,1064.40675191913,,,-228.86285,-20.67
159,Ravenclaw,Mickey,Bratcher,2001-04-25,Right,,-538.332383219307,3.80833315898307,5.38332383219307,5.7,928.715397555498,646.837234553954,4.22180072107109,1055.50675472822,6.4540527051714,-0.112544669492133,-229.88521,-29.56
160,Hufflepuff,Carmel,Olivares,1997-10-25,Left,57084,476.683550456439,3.02052766019141,-4.76683550456439,7.775,-649.92791442077,444.943495486491,4.44375676474414,1062.2976840574,6.18121173203222,-1.00245161206018,-243.31048,-17.02
161,Hufflepuff,Fletcher,Wingfield,1997-01-28,Right,71129,281.637753771917,5.64729806608629,-2.81637753771917,3.73,-547.622049516431,348.356724463991,7.32427874799334,1061.17142288493,3.61572783029753,-0.411852472320003,-244.14334,-87.64
162,Hufflepuff,Omer,Carrera,2001-10-13,Left,52049,374.502864424859,5.62683189668105,-3.74502864424859,5.501,-680.559204494173,405.492899760076,9.98695849010089,1058.92227218076,8.84700156830801,-0.138537156337389,-241.08842,-56.51
163,Slytherin,Lucio,Negron,1999-01-08,Left,67129,-500.831681030741,-5.62874426683947,5.00831681030741,-4.98,-145.466688127093,437.79898456581,5.02247578937011,1008.67441124019,6.51702169569643,0.352831082075522,-250.63658,-69.99
164,Ravenclaw,Patrick,Cox,1999-10-04,Left,59354,-306.267249239017,8.27224736730821,3.06267249239017,5.271,225.08781630032,555.106696255807,4.98553997601092,1026.14991044914,3.47194606422628,0.337146071654984,-232.47976,19.37
165,Hufflepuff,Chong,Woodard,2000-03-20,Right,34543,650.946530755814,5.16644683906028,-6.50946530755814,4.846,-324.323602630644,380.13465845252,3.53989412868683,1038.38522860616,3.41481134991088,1.10291351229449,-245.30497,27.31
166,Hufflepuff,Nan,Hurley,1999-04-20,Left,57873,338.822930866937,7.32986387813512,-3.38822930866937,4.189,-616.839178764706,426.949752826185,2.32724519435558,1052.16443814918,3.4168291515109,0.803690422033686,-243.45278,38.9
167,Hufflepuff,Jonah,Rosa,1997-04-07,Right,54696,445.812350423073,1.60408064538634,-4.45812350423073,7.328,-626.537903030436,394.201953945388,7.63544872583943,1070.41058162969,7.40275576337275,0.299465562114772,-243.53251,-85.17
168,Slytherin,Ervin,Shelley,1998-08-03,Left,,-273.079876431756,-6.7004688031395,2.73079876431756,-5.219,-287.892891998065,,4.30595805787091,1020.12177583437,6.54890654402924,-1.61859291323964,-255.2995,-95.88
169,Gryffindor,Jayson,Somerville,2001-06-23,Left,42547,426.451544563952,-2.8706729935202,-4.26451544563952,7.05,-582.921190717483,606.951144939073,-4.98239492290565,995.840619724278,4.79389500384859,-0.661986196739527,-248.28095,177.61
170,Ravenclaw,Laura,Everett,2000-03-12,Right,39228,-383.086623724472,4.77094174150732,3.83086623724472,5.832,582.825019689414,615.948544761076,4.4171546257433,1068.53988865098,8.82846908362041,0.603137054499037,-230.17467,5.66
171,Gryffindor,Roy,Delossantos,2000-08-28,Left,53431,458.390915479747,-5.19521498818595,-4.58390915479747,4.271,-476.143263717865,630.24901365573,-4.39936268719667,960.717899628957,5.1987748614104,1.0142778768826,-252.56696,186.08
172,Gryffindor,Clinton,Hemphill,2000-01-13,Right,38984,498.851522716339,-4.72777708858731,-4.98851522716339,7.004,42.2484324727811,648.882063724021,-1.83211285663759,986.238781492461,7.32318007130254,-0.472511872242781,-246.82635,137.9
173,Ravenclaw,Eldon,Hutson,2000-11-22,Right,41173,-544.006755233528,6.35474841974885,5.44006755233528,4.951,445.99328728751,586.549745879807,5.76243079443566,1065.87399773713,8.16899218595786,-1.73891337917934,-228.98087,-8.41
174,Hufflepuff,Carmen,Champion,2000-11-07,Left,68697,539.817622195028,4.12080291200291,-5.39817622195028,5.97,-641.877153977829,394.067528117283,3.65934640490053,1067.33070031042,3.85759447315876,-0.54794249832568,-246.10102,-34.57
175,Gryffindor,Maggie,Damron,1998-06-02,Right,62042,476.25308371434,-4.36850642496456,-4.7625308371434,5.802,-585.951724549846,572.840376932028,-5.27526206761912,955.57285922298,0.639725633452406,-1.14483446486402,-252.9695,163.15
176,Ravenclaw,Dovie,Saul,2000-08-27,Right,,-647.456816193835,4.41289487551928,6.47456816193835,,368.378910800574,568.349049174522,4.99926723646908,1047.19722666577,7.83029631002276,-1.63899791658031,-231.69042,10.56
177,Hufflepuff,Raymundo,Cooksey,1999-04-16,Right,60975,417.874127387615,6.23194865337853,-4.17874127387615,6.4,-561.684223759564,377.187026897079,5.98199689942568,1054.7326507684,3.10414798048605,0.223770079280667,-242.47435,-44.31
178,Ravenclaw,Marty,Herrin,2000-06-20,Right,57532,-539.459981779746,3.24118857019749,5.39459981779746,5.16,254.994857324156,639.326258476406,5.3931721896309,1028.21030375749,8.0732407974617,0.216821864577921,-232.18652,12.05
179,Ravenclaw,Rose,Torres,1997-12-16,Right,55371,-547.556767659943,7.14048900277268,5.47556767659943,5.138,409.372920339605,585.108082044003,4.63479564006303,1042.62143109071,4.74260244099993,-0.836545931160334,-230.03135,4.41
180,Slytherin,Teddy,Dodds,1999-12-19,Right,98109,-271.712829711335,-3.95512409821525,2.71712829711335,-5.758,-392.06180714883,441.730558381177,2.55739615714993,,4.93031867396682,0.768413292863588,-255.09825,-54.34
181,Hufflepuff,Augusta,Blanchard,2001-09-13,Right,39874,658.690750562129,6.61748476635894,-6.58690750562129,2.858,-496.653039461968,378.101418742295,1.35301382583086,1049.26525398665,3.28722792612204,-0.133813544154477,-247.34739,61.58
182,Ravenclaw,Aretha,Trice,1996-11-08,Left,79428,-281.428678995617,4.94581345389049,2.81428678995617,6.583,517.679244892362,608.300316208829,5.12294000557091,1036.25023170629,4.48491040005092,-0.766996180270497,-233.16651,-32.36
183,Slytherin,Eloy,Connell,2001-04-18,Right,74845,-416.636811313245,-4.56180867877878,,-4.772,-230.218800582189,459.292179373507,3.02243298250939,1016.04249309631,6.08468437914788,-0.339125069275137,-251.42808,-41.08
184,Ravenclaw,Lorenzo,Bundy,1999-11-23,Left,87138,-365.471661115828,-6.67180897744769,3.65471661115828,-7.125,-501.887733341302,387.836132244799,6.02986703349438,1033.37471589272,8.24878865758195,1.38357837818765,-255.96693,-120.43
185,Hufflepuff,Valentina,Gibson,1997-04-26,Left,53960,505.681327072416,6.04923888573732,-5.05681327072416,4.136,-457.606407640011,387.68178055708,1.63092981903497,1047.43293759941,1.68577347652357,0.44700204111287,-245.93674,26.64
186,Hufflepuff,Ali,Battles,1999-06-25,Left,44095,626.183438282478,5.41555980506109,-6.26183438282478,5.311,-333.063419841446,386.804696217216,7.22475347617468,1034.63600073949,5.09462554292912,0.876459722576369,-243.82131,-17.54
187,Slytherin,Stacey,Wu,1997-10-08,Left,31210,-525.969736818412,-3.58981175343148,5.25969736818412,-3.002,-626.585356228905,412.152266543836,4.59961082081642,1062.52964463794,10.5829960578671,0.238410618908393,-246.34111,-38.68
188,Hufflepuff,Daron,Kitchens,1999-02-28,Left,49529,426.249058681633,5.68890815896158,,6.538,-499.531686948679,411.150289051969,3.53710527919377,1047.41951339884,3.01943259010686,0.507440486042801,-242.48361,9.71
189,Gryffindor,Marcia,Doe,2000-07-24,Left,47670,523.288752546465,-5.17119840083299,-5.23288752546465,5.143,-432.924584581111,,-3.91479033157559,966.101223895039,3.87847779947479,-0.259603417947153,-252.38478,159.3
190,Slytherin,Johnathon,Odom,1997-08-20,Left,58492,-272.035173461977,-7.49377461099065,2.72035173461977,-4.77,-351.552539787206,449.876305453278,6.67982025591829,1034.34832599152,12.1282367456159,-0.12395783199198,-252.31929,-78.63
191,Hufflepuff,Geoffrey,Joyce,1998-04-09,Left,62429,495.588774190895,4.16319347542818,-4.95588774190895,5.646,-616.283891688006,394.624513544982,4.24060384176607,1063.05932099288,4.38281465958561,-1.97913488979911,-245.40838,-30.11
192,Ravenclaw,Charlotte,Evans,2000-11-29,Left,55527,-532.631868784826,4.27474949032604,5.32631868784826,5.723,,625.688885986235,6.10262442630188,1063.1941946368,8.31215878655785,0.662091106485147,-229.29056,-41.14
193,Hufflepuff,Winnie,Wentworth,2001-04-04,Left,23669,558.364146224232,5.0734315321451,-5.58364146224232,5.585,-616.116819444932,376.805096746073,8.91470334911629,1053.26769514313,8.94134850365718,0.686627308256149,-242.00694,-16.34
194,Slytherin,Vickie,Candelaria,1997-10-02,Right,26557,-743.69579604592,-5.22616546016307,7.4369579604592,-3.759,-698.491286866047,352.851255917542,6.76420636584429,1072.23080183768,10.834149006807,1.49075154593637,-245.94679,-102.6
195,Hufflepuff,Fern,Cummings,1999-06-06,Right,34642,675.175230958652,,-6.75175230958652,4.961,-402.16960821892,430.181289201113,3.55096934171871,1037.56695250894,5.84275545843397,,-245.16055,53.66
196,Hufflepuff,Julianna,Doran,2000-08-01,Right,28482,825.501941202227,8.57356138938667,-8.25501941202227,2.796,-148.642318514218,323.668253765732,1.16061462315007,1020.93090578121,-1.09147949759245,-1.08425202489574,-247.42257,75.19
197,Ravenclaw,Velma,Coles,1998-10-16,Right,61099,-596.796770366261,3.85890714515492,5.96796770366261,5.475,601.829424594552,627.516787333871,5.06497237506462,1054.61950207154,7.12977214909157,-0.187130321426284,-230.28325,-30.58
